公文名称,正文链接,发布日期
关于贵州省六盘水市交通投资开发有限责任公司发行公司债券核准的批复(发改企业债券〔2016〕345号),https://www.ndrc.gov.cn/xxgk/zcfb/qt/201612/t20161230_966969.html,2016-12-30 09:43:26
关于新建杭州至温州铁路义乌至温州段核准的批复(发改基础〔2016〕2697号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201612/t20161229_962834.html,2016-12-29 09:01:33
关于印发促进中部地区崛起“十三五”规划的通知(发改地区〔2016〕2664号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201612/t20161226_962830.html,2016-12-26 11:02:01
关于印发《绿色发展指标体系》《生态文明建设考核目标体系》的通知(发改环资〔2016〕2635号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201612/t20161222_962826.html,2016-12-22 18:07:30
关于组织实施2017年新一代信息基础设施建设工程和“互联网+”重大工程的通知(发改办高技〔2016〕2710号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201612/t20161222_962823.html,2016-12-22 15:10:49
关于实施旅游休闲重大工程的通知(发改社会〔2016〕2550号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201612/t20161214_962814.html,2016-12-14 09:41:37
关于不动产登记收费标准等有关问题的通知(发改价格规〔2016〕2559号),https://www.ndrc.gov.cn/xxgk/zcfb/ghxwj/201612/t20161212_960911.html,2016-12-12 10:13:08
关于加快城市群规划编制工作的通知(发改办规划〔2016〕2526号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201612/t20161209_962810.html,2016-12-09 15:31:01
关于连云港港30万吨级航道二期工程可行性研究报告的批复(发改基础〔2016〕2527号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201612/t20161209_962807.html,2016-12-09 09:08:44
关于贵州省都匀至安顺公路可行性研究报告的批复(发改基础〔2016〕2530号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201612/t20161209_962806.html,2016-12-09 09:05:39
关于新建杭州经绍兴至台州铁路核准的批复(发改基础〔2016〕2516号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201612/t20161209_962805.html,2016-12-09 08:47:10
关于印发编制“十三五”秸秆综合利用实施方案的指导意见的通知(发改办环资〔2016〕2504号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201612/t20161207_962800.html,2016-12-07 09:13:15
关于公布第三批国家新型城镇化综合试点地区名单的通知(发改规划〔2016〕2489号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201612/t20161207_962799.html,2016-12-07 08:59:04
关于组织开展新型智慧城市评价工作务实推动新型智慧城市健康快速发展的通知(发改办高技〔2016〕2476号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201611/t20161128_962791.html,2016-11-28 13:32:56
关于运用政府和社会资本合作模式推进林业建设的指导意见(发改农经〔2016〕2455号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201611/t20161128_962790.html,2016-11-28 09:51:49
关于京津冀地区城际铁路网规划的批复(发改基础〔2016〕2446号),https://www.ndrc.gov.cn/xxgk/zcfb/ghwb/201611/t20161128_962208.html,2016-11-28 09:01:17
关于京津冀地区城际铁路网规划的批复(发改基础〔2016〕2446号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201611/t20161128_962789.html,2016-11-28 09:01:17
关于新建朝阳至秦沈高铁凌海南站铁路联络线工程可行性研究报告的批复(发改基础〔2016〕2413号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201611/t20161124_962784.html,2016-11-24 15:25:36
关于新建中卫至兰州铁路可行性研究报告的批复(发改基础〔2016〕2415号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201611/t20161124_962783.html,2016-11-24 15:15:25
关于加快推进“一带一路”空间信息走廊建设与应用的指导意见(科工一司〔2016〕1199号),https://www.ndrc.gov.cn/xxgk/zcfb/qt/201611/t20161123_966950.html,2016-11-23 16:58:46
关于广西柳州市龙建投资发展有限责任公司发行城市停车场建设专项债券核准的批复(发改企业债券〔2016〕320号),https://www.ndrc.gov.cn/xxgk/zcfb/qt/201611/t20161121_966946.html,2016-11-21 14:41:47
关于湖南邵东生态产业园开发建设投资有限责任公司发行城市停车场建设和地下综合管廊建设专项债券核准的批复(发改企业债券〔2016〕326号),https://www.ndrc.gov.cn/xxgk/zcfb/qt/201611/t20161118_966944.html,2016-11-18 15:23:39
关于贵州省安顺市西秀区城镇投资发展有限公司发行公司债券核准的批复(发改企业债券〔2016〕315号),https://www.ndrc.gov.cn/xxgk/zcfb/qt/201611/t20161118_966938.html,2016-11-18 11:15:12
关于申报2017年规模化大型沼气工程中央预算内投资计划的通知(发改办农经〔2016〕2367号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201611/t20161118_962782.html,2016-11-18 10:08:39
关于征求对《“十三五”全国城镇污水处理及再生利用设施建设规划（征求意见稿）》意见的函(发改办环资〔2016〕2412号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201611/t20161117_962780.html,2016-11-17 14:33:37
关于荣昌至泸州公路四川段可行性研究报告的批复(发改基础〔2016〕2272号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201611/t20161117_962779.html,2016-11-17 13:52:25
关于甘肃省甜水堡(宁甘界)经庆城至永和(甘陕界)公路可行性研究报告的批复(发改基础〔2016〕2336号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201611/t20161117_962778.html,2016-11-17 13:47:41
关于印发《全国农村经济发展“十三五”规划》的通知(发改农经〔2016〕2257号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201611/t20161117_962777.html,2016-11-17 13:32:40
关于印发《全国农村经济发展“十三五”规划》的通知(发改农经〔2016〕2257号),https://www.ndrc.gov.cn/xxgk/zcfb/ghwb/201611/t20161117_962203.html,2016-11-17 13:32:40
关于新建赣州至深圳铁路可行性研究报告的批复(发改基础〔2016〕2128号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201611/t20161114_962775.html,2016-11-14 09:29:05
关于新建北京至唐山铁路核准的批复(发改基础〔2016〕2129号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201611/t20161114_962774.html,2016-11-14 09:20:47
关于云南省墨江至临沧公路可行性研究报告的批复(发改基础〔2016〕2283号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201611/t20161111_962771.html,2016-11-11 14:04:12
关于新建神木至瓦塘铁路红柳林至冯家川段核准的批复(发改基础〔2016〕2085号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201611/t20161111_962769.html,2016-11-11 08:44:58
关于新建牡丹江至佳木斯铁路可行性研究报告的批复(发改基础〔2016〕2053号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201611/t20161111_962768.html,2016-11-11 08:40:03
关于新建张家界经吉首至怀化铁路可行性研究报告的批复(发改基础〔2016〕2076号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201611/t20161111_962767.html,2016-11-11 08:33:17
关于印发《大众创业万众创新示范基地双创工作经验汇编》的通知(发改办高技〔2016〕2143号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201611/t20161110_962763.html,2016-11-10 10:49:13
关于建立大众创业万众创新示范基地联系协调机制的通知(发改办高技〔2016〕2019号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201611/t20161110_962762.html,2016-11-10 10:42:22
关于四川省九寨沟(甘川界)至绵阳公路可行性研究报告的批复(发改基础〔2016〕2077号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201610/t20161031_963260.html,2016-10-31 10:59:30
关于陕西省平利至镇坪(陕渝界)公路可行性研究报告的批复(发改基础〔2016〕2084号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201610/t20161031_963258.html,2016-10-31 10:52:37
关于加快美丽特色小(城)镇建设的指导意见(发改规划〔2016〕2125号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201610/t20161031_963257.html,2016-10-31 10:40:39
关于印发《传统基础设施领域实施政府和社会资本合作项目工作导则》的通知(发改投资〔2016〕2231号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201610/t20161027_963249.html,2016-10-27 09:19:17
关于印发2015年度国家发展和改革委员会优秀研究成果奖获奖名单的通知(发改厅〔2016〕2163号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201610/t20161020_963241.html,2016-10-20 13:56:41
关于新建连云港至徐州铁路可行性研究报告的批复(发改基础〔2016〕1979号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201610/t20161018_963231.html,2016-10-18 13:46:54
关于内蒙古自治区海拉尔至满洲里公路可行性研究报告的批复(发改基础〔2016〕1978号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201610/t20161018_963230.html,2016-10-18 13:42:47
关于新建贵阳至南宁铁路可行性研究报告的批复(发改基础〔2016〕1980号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201610/t20161011_963216.html,2016-10-11 13:48:37
关于新建克拉玛依至塔城铁路铁厂沟至塔城段可行性研究报告的批复(发改基础〔2016〕1977号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201610/t20161011_963215.html,2016-10-11 11:19:26
关于北戴河生命健康产业创新示范区发展总体规划(2016-2030年)的批复(发改社会〔2016〕2051号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201610/t20161009_963210.html,2016-10-09 15:11:27
关于支持老工业城市和资源型城市产业转型升级的实施意见(发改振兴规〔2016〕1966号),https://www.ndrc.gov.cn/xxgk/zcfb/ghxwj/201610/t20161009_960906.html,2016-10-09 10:08:12
关于征求《“十三五”全国城镇生活垃圾无害化处理设施建设规划（征求意见稿）》意见的函(发改办环资〔2016〕2068号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201609/t20160929_963208.html,2016-09-29 13:49:38
关于印发《关于培育环境治理和生态保护市场主体的意见》的通知(发改环资〔2016〕2028号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201609/t20160929_963207.html,2016-09-29 13:35:45
我委印发《关于推动积极发挥新消费引领作用 加快培育形成新供给新动力重点任务落实的分工方案》的通知(发改规划〔2016〕1553号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201609/t20160919_963198.html,2016-09-19 17:10:09
关于组织开展2016年度“十三五”规划实施情况监测工作的通知(发改规划〔2016〕1995号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201609/t20160919_963197.html,2016-09-19 10:25:09
关于调整黑河—布拉戈维申斯克黑龙江(阿穆尔河)大桥可行性研究报告的批复(发改基础〔2016〕1872号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201609/t20160919_963195.html,2016-09-19 08:50:39
关于云南省保山至泸水公路可行性研究报告的批复(发改基础〔2016〕1873号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201609/t20160919_963194.html,2016-09-19 08:44:25
关于新建兴国至泉州铁路兴国至宁化段可行性研究报告的批复(发改基础〔2016〕1864号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201609/t20160919_963193.html,2016-09-19 08:27:36
建设中蒙俄经济走廊规划纲要,https://www.ndrc.gov.cn/xxgk/zcfb/ghwb/201609/t20160912_962194.html,2016-09-13 10:09:28
关于修订皖江城市带承接产业转移示范区规划的复函(发改地区〔2016〕1628号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201609/t20160912_963191.html,2016-09-12 08:37:20
关于请报送传统基础设施领域PPP项目典型案例的通知(发改办投资〔2016〕1963号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201609/t20160906_963185.html,2016-09-06 15:11:55
关于印发全国生态旅游发展规划（2016-2025年）的通知(发改社会〔2016〕1831号),https://www.ndrc.gov.cn/xxgk/zcfb/ghwb/201609/t20160906_962192.html,2016-09-06 11:07:55
关于印发全国生态旅游发展规划（2016-2025年）的通知(发改社会〔2016〕1831号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201609/t20160906_963184.html,2016-09-06 11:07:55
关于印发《全国大宗油料作物生产发展规划（2016－2020年）》的通知(发改农经〔2016〕1845号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201609/t20160902_963175.html,2016-09-02 16:53:41
关于溧阳至宁德国家高速公路浙江淳安段可行性研究报告的批复(发改基础〔2016〕1754号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201609/t20160902_963174.html,2016-09-02 09:03:51
关于福建省沙埕湾跨海公路通道可行性研究报告的批复(发改基础〔2016〕1755号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201609/t20160902_963173.html,2016-09-02 08:56:59
关于切实做好传统基础设施领域政府和社会资本合作有关工作的通知(发改投资〔2016〕1744号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201608/t20160830_963168.html,2016-08-30 10:36:25
关于山东省巨野至单县(鲁皖界)公路项目核准的批复(发改基础〔2016〕1750号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201608/t20160826_963166.html,2016-08-26 10:20:59
关于宁夏自治区青铜峡至中卫公路可行性研究报告的批复(发改基础〔2016〕1757号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201608/t20160826_963165.html,2016-08-26 08:42:20
关于东丰至双辽公路(吉林段)可行性研究报告的批复(发改基础〔2016〕1760号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201608/t20160825_963164.html,2016-08-25 17:09:12
关于甘肃省景泰至中川机场公路可行性研究报告的批复(发改基础〔2016〕1653号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201608/t20160819_963153.html,2016-08-19 08:34:46
关于江苏高邮市经济发展总公司发行企业债券核准的批复(发改企业债券〔2016〕232号),https://www.ndrc.gov.cn/xxgk/zcfb/qt/201608/t20160812_967350.html,2016-08-12 18:14:59
关于吉林省榆树（黑吉界）至松原公路可行性研究报告的批复(发改基础〔2016〕1592号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201608/t20160811_963144.html,2016-08-11 08:57:20
关于推行合同节水管理促进节水服务产业发展的意见(发改环资〔2016〕1629号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201608/t20160804_963142.html,2016-08-04 16:07:44
关于印发川陕革命老区振兴发展规划的通知(发改地区〔2016〕1644号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201608/t20160803_963141.html,2016-08-03 16:33:31
关于印发川陕革命老区振兴发展规划的通知(发改地区〔2016〕1644号),https://www.ndrc.gov.cn/xxgk/zcfb/ghwb/201608/t20160803_962189.html,2016-08-03 16:33:31
关于下达2016年退耕还林还草年度任务的通知(发改西部〔2016〕1138号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201608/t20160802_963139.html,2016-08-02 15:54:33
关于南京长江第五大桥可行性研究报告的批复(发改基础〔2016〕1497号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201607/t20160728_963136.html,2016-07-28 15:03:27
关于做好2016年度煤炭消费减量替代有关工作的通知(发改办环资〔2016〕1623号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201607/t20160726_963134.html,2016-07-26 14:44:03
关于调整水电建设管理主要河流划分的通知(发改能源〔2016〕1346号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201607/t20160725_963133.html,2016-07-25 17:34:57
关于湖北省赤壁市蓝天城市建设投资开发有限责任公司发行公司债券核准的批复（发改企业债券〔2016〕215号）,https://www.ndrc.gov.cn/xxgk/zcfb/qt/201607/t20160719_967334.html,2016-07-19 16:08:12
关于新建北京至天津滨海新区铁路宝坻至滨海新区段核准的批复(发改基础〔2016〕1455号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201607/t20160715_963129.html,2016-07-15 13:53:33
关于新建三门峡至禹州铁路核准的批复(发改基础〔2016〕1388号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201607/t20160715_963128.html,2016-07-15 13:45:20
关于加强网络安全学科建设和人才培养的意见(中网办发文〔2016〕4号),https://www.ndrc.gov.cn/xxgk/zcfb/qt/201607/t20160715_967328.html,2016-07-15 10:50:04
《公共资源交易平台管理暂行办法》 2016年第39号令,https://www.ndrc.gov.cn/xxgk/zcfb/fzggwl/201606/t20160630_960822.html,2016-06-30 10:47:50
关于编制双创示范基地工作方案有关工作的通知(发改办高技〔2016〕1459号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201606/t20160629_963114.html,2016-06-29 11:07:03
关于促进具备条件的开发区向城市综合功能区转型的指导意见(发改规划〔2015〕2832号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201606/t20160629_963112.html,2016-06-29 10:12:34
关于浙江省文成至泰顺（浙闽界）公路可行性研究报告的批复(发改基础〔2016〕1271号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201606/t20160621_963108.html,2016-06-21 14:55:00
关于内蒙古自治区苏尼特右旗至化德（蒙冀界）公路可行性研究报告的批复(发改基础〔2016〕1268号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201606/t20160620_963106.html,2016-06-20 15:48:02
关于甘肃省平凉至天水公路可行性研究报告的批复(发改基础〔2016〕1261号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201606/t20160620_963105.html,2016-06-20 15:44:44
关于征求对《垃圾强制分类制度方案(征求意见稿)》意见的函(发改办环资〔2016〕1467号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201606/t20160620_963103.html,2016-06-20 14:20:19
关于新建兴国至泉州铁路宁化至泉州段可行性研究报告的批复(发改基础〔2016〕1265号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201606/t20160616_963101.html,2016-06-16 08:57:40
国务院关于在市场体系建设中建立公平竞争审查制度的意见,https://www.ndrc.gov.cn/xxgk/zcfb/qt/201606/t20160615_967318.html,2016-06-15 09:04:20
关于山东省高青至广饶公路项目核准的批复(发改基础〔2016〕1124号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201606/t20160613_963096.html,2016-06-13 08:28:21
关于京秦高速公路北京东六环至京冀界段可行性研究报告的批复(发改基础〔2016〕1125号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201606/t20160613_963095.html,2016-06-13 08:22:11
关于湖北省鄂西生态文化旅游圈投资有限公司发行公司债券核准的批复(发改企业债券〔2016〕175号),https://www.ndrc.gov.cn/xxgk/zcfb/qt/201606/t20160606_967301.html,2016-06-06 09:19:42
关于2016年全国节能宣传周和全国低碳日活动的通知(发改环资〔2016〕1179号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201606/t20160603_963085.html,2016-06-03 09:42:38
关于印发长江三角洲城市群发展规划的通知(发改规划〔2016〕1176号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201606/t20160603_963084.html,2016-06-03 09:03:47
关于印发长江三角洲城市群发展规划的通知(发改规划〔2016〕1176号),https://www.ndrc.gov.cn/xxgk/zcfb/ghwb/201606/t20160603_962187.html,2016-06-03 09:03:47
国家发展改革委等9部委印发《关于加强资源环境生态红线管控的指导意见》的通知(发改环资〔2016〕1162号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201606/t20160602_963082.html,2016-06-02 16:45:48
关于建设长江经济带国家级转型升级示范开发区的通知(发改外资〔2016〕1111号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201606/t20160602_963081.html,2016-06-02 10:34:11
关于推动电子商务发展有关工作的通知(发改办高技〔2016〕1284号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201605/t20160531_963078.html,2016-05-31 10:21:26
关于做好现代物流创新发展城市试点工作的通知(发改经贸〔2016〕1104号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201605/t20160527_963077.html,2016-05-27 15:49:47
关于新建太原至焦作铁路可行性研究报告的批复(发改基础〔2016〕1045号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201605/t20160527_963075.html,2016-05-27 15:08:00
关于吉林省龙井至大蒲柴河公路可行性研究报告的批复(发改基础〔2016〕1053号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201605/t20160527_963074.html,2016-05-27 15:00:55
关于开展“十二五”单位国内生产总值二氧化碳排放降低目标责任考核评估的通知(发改办气候〔2016〕1238号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201605/t20160525_963072.html,2016-05-25 11:13:18
关于推进电能替代的指导意见(发改能源〔2016〕1054号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201605/t20160524_963071.html,2016-05-24 18:01:54
关于印发牧区草原防灾减灾工程规划(2016-2020年)的通知(发改农经〔2016〕467号),https://www.ndrc.gov.cn/xxgk/zcfb/ghwb/201605/t20160523_962185.html,2016-05-23 15:30:37
关于印发牧区草原防灾减灾工程规划(2016-2020年)的通知(发改农经〔2016〕467号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201605/t20160523_963067.html,2016-05-23 15:30:37
关于福建省永泰梧桐至尤溪中仙公路可行性研究报告的批复(发改基础〔2016〕918号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201605/t20160519_963064.html,2016-05-19 09:17:46
关于青岛市城市轨道交通第二期建设规划调整方案(2013～2021年)的批复(发改基础〔2016〕909号),https://www.ndrc.gov.cn/xxgk/zcfb/ghwb/201605/t20160518_962184.html,2016-05-18 09:44:38
关于青岛市城市轨道交通第二期建设规划调整方案(2013～2021年)的批复(发改基础〔2016〕909号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201605/t20160518_963059.html,2016-05-18 09:44:38
关于切实做好水库移民脱贫攻坚工作的指导意见(发改农经〔2016〕770号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201605/t20160517_963055.html,2016-05-17 14:30:08
关于请组织推荐2016年园区循环化改造重点支持备选园区的通知(发改办环资〔2016〕1205号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201605/t20160516_963048.html,2016-05-16 11:53:47
关于浙江省淳安县新安江开发总公司发行养老产业专项债券核准的批复(发改企业债券〔2016〕195号),https://www.ndrc.gov.cn/xxgk/zcfb/qt/201605/t20160513_967296.html,2016-05-13 11:26:36
国家发展改革委关于辽宁省大洼县临港生态新城投资建设发展有限公司发行养老产业专项债券核准的批复(发改企业债券〔2016〕159号),https://www.ndrc.gov.cn/xxgk/zcfb/qt/201605/t20160510_967270.html,2016-05-10 14:15:07
关于四川省仁寿至屏山新市公路可行性研究报告的批复(发改基础〔2016〕881号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201605/t20160510_963043.html,2016-05-10 14:12:53
关于重庆市城口（陕渝界）至开县公路可行性研究报告的批复(发改基础〔2016〕850号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201605/t20160510_963042.html,2016-05-10 13:58:04
关于印发国家循环经济试点示范典型经验的通知(发改环资〔2016〕965号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201605/t20160510_963038.html,2016-05-10 10:17:19
机器人产业发展规划（2016-2020年）发布,https://www.ndrc.gov.cn/xxgk/zcfb/ghwb/201604/t20160427_962181.html,2016-04-27 09:37:54
关于印发《岩溶地区石漠化综合治理工程“十三五”建设规划》的通知(发改农经〔2016〕624号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201604/t20160422_963026.html,2016-04-22 10:18:33
关于印发《岩溶地区石漠化综合治理工程“十三五”建设规划》的通知(发改农经〔2016〕624号),https://www.ndrc.gov.cn/xxgk/zcfb/ghwb/201604/t20160422_962180.html,2016-04-22 10:18:33
关于组织申报2016年“互联网+”重大工程中央预算内投资项目的通知(发改办高技〔2016〕907号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201604/t20160413_963021.html,2016-04-13 09:43:30
关于实施光伏发电扶贫工作的意见(发改能源〔2016〕621号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201604/t20160401_963011.html,2016-04-01 16:35:37
关于推进东北地区民营经济发展改革的指导意见(发改振兴〔2016〕623号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201603/t20160330_963008.html,2016-03-30 16:15:22
关于湖南省株洲市云龙发展投资控股集团置业有限公司非公开发行株洲磐龙世纪生态城项目收益债券核准的批复信息概要,https://www.ndrc.gov.cn/xxgk/zcfb/qt/201603/t20160325_967202.html,2016-03-25 10:52:03
关于加强流域水电管理有关问题的通知(发改能源〔2016〕280号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201603/t20160324_963618.html,2016-03-24 10:32:26
关于加快棉花现代物流发展的指导意见(发改经贸〔2016〕567号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201603/t20160324_963617.html,2016-03-24 10:27:15
关于征集国家重点推广的低碳技术目录(第三批)的通知(发改办气候〔2016〕572号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201603/t20160317_963613.html,2016-03-17 13:30:35
关于支持贫困地区农林水利基础设施建设推进脱贫攻坚的指导意见(发改农经〔2016〕537号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201603/t20160315_963612.html,2016-03-15 15:05:46
关于加强长江经济带造林绿化的指导意见(发改农经〔2016〕379号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201603/t20160304_963601.html,2016-03-04 10:27:14
关于组织开展中国“互联网+”行动百佳实践案例征集活动的通知(发改办高技〔2016〕549号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201605/t20160518_963600.html,2016-03-04 10:20:29
关于促进绿色消费的指导意见的通知(发改环资〔2016〕353号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201603/t20160301_963597.html,2016-03-01 10:40:43
关于推进“互联网+”智慧能源发展的指导意见(发改能源〔2016〕392号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201602/t20160229_963595.html,2016-02-29 10:16:07
关于加强长江黄金水道环境污染防控治理的指导意见的通知(发改环资〔2016〕370号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201602/t20160226_963594.html,2016-02-26 10:43:49
关于同意河北省威县等90个县(市、区)结合新型城镇化开展支持农民工等人员返乡创业试点的通知(发改就业〔2016〕395号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201706/t20170628_963593.html,2016-02-26 09:39:44
关于请组织申报环保领域创新能力建设专项的通知(发改办高技〔2016〕378号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201602/t20160218_963587.html,2016-02-18 10:12:03
关于加快发展农业循环经济的指导意见(发改环资〔2016〕203号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201602/t20160204_963582.html,2016-02-04 13:41:42
中共中央办公厅 国务院办公厅印发《关于加大脱贫攻坚力度支持革命老区开发建设的指导意见》,https://www.ndrc.gov.cn/xxgk/zcfb/qt/201602/t20160202_967578.html,2016-02-02 10:43:44
关于新建浦城至梅州铁路建宁至冠豸山段可行性研究报告的批复(发改基础〔2016〕89号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201602/t20160202_963579.html,2016-02-02 10:26:49
关于湖北省黄冈市城市建设投资有限公司发行公司债券核准的批复(发改财金〔2015〕3076号),https://www.ndrc.gov.cn/xxgk/zcfb/qt/201601/t20160129_967561.html,2016-01-29 11:32:51
关于切实做好全国碳排放权交易市场启动重点工作的通知(发改办气候〔2016〕57号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201601/t20160122_963576.html,2016-01-22 10:04:46
关于在燃煤电厂推行环境污染第三方治理的指导意见(发改环资〔2015〕3191号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201601/t20160121_963574.html,2016-01-21 08:51:19
关于印发《“互联网+”绿色生态三年行动实施方案》的通知(发改办环资〔2016〕70号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201601/t20160121_963573.html,2016-01-21 08:40:50
关于将天津静海县等61个地区确定为国家循环经济示范城市(县)建设地区的通知(发改办环资〔2016〕36号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201601/t20160115_963571.html,2016-01-15 15:49:19
关于新建北京至霸州铁路可行性研究报告的批复(发改基础〔2015〕3166号),https://www.ndrc.gov.cn/xxgk/zcfb/tz/201601/t20160115_963569.html,2016-01-15 08:38:42
